aX,aY,aZ,gX,gY,gZ
-1.045,0.050,-0.023,-3.906,9.033,-0.793
-1.067,0.094,0.000,-2.380,9.827,-0.732
-1.080,0.117,0.013,-2.380,8.667,-0.977
-1.089,0.110,0.012,-3.052,5.127,-0.671
-1.086,0.083,0.005,-2.380,1.160,1.648
-1.081,0.078,-0.013,0.183,-1.587,6.165
-1.069,0.088,-0.045,2.808,-2.869,10.132
-1.043,0.087,-0.072,2.808,-3.540,10.986
-1.029,0.068,-0.086,0.366,-2.808,8.972
-1.036,0.030,-0.086,-1.953,-1.404,5.066
-1.030,0.007,-0.077,-2.991,0.549,0.916
-1.030,0.012,-0.064,-2.014,3.052,-0.671
-1.019,0.049,-0.060,-0.427,5.432,-1.221
-1.008,0.092,-0.060,0.610,6.836,-2.075
-0.992,0.114,-0.061,0.000,7.812,-3.540
-0.979,0.113,-0.049,-2.258,9.033,-3.967
-0.991,0.107,-0.038,-4.700,9.888,-2.686
-1.003,0.078,-0.026,-5.127,9.827,0.427
-1.016,0.044,-0.004,-2.136,9.338,6.042
-1.039,0.045,0.003,2.441,7.629,11.536
-1.036,0.080,-0.004,5.554,6.470,14.648
-1.011,0.111,-0.018,5.493,6.348,13.489
-0.997,0.096,-0.022,2.502,5.676,9.277
-1.002,0.058,-0.021,-1.465,4.883,5.188
-1.018,0.016,-0.017,-3.784,3.906,2.075
-1.033,-0.009,-0.003,-2.502,2.441,0.977
-1.036,0.010,0.002,0.183,1.221,1.709
-1.023,0.049,-0.004,2.441,0.488,3.296
-0.998,0.079,-0.016,2.441,-0.366,2.502
-0.978,0.089,-0.030,0.854,-0.854,-0.122
-0.960,0.079,-0.040,-1.221,-0.610,-2.563
-0.956,0.061,-0.046,-2.014,0.000,-2.869
-0.970,0.056,-0.047,-1.099,1.221,-0.793
-0.985,0.055,-0.046,-0.122,2.625,1.526
-0.991,0.058,-0.056,-0.305,3.723,1.831
-0.992,0.042,-0.066,-1.038,4.211,0.732
-0.990,0.026,-0.067,-1.770,5.371,0.000
-0.997,0.026,-0.059,-1.404,7.324,-0.183
-1.008,0.028,-0.043,-0.793,8.606,-0.610
-1.016,0.029,-0.025,0.366,8.789,-0.793
-1.030,0.036,-0.013,1.831,8.789,0.122
-1.035,0.054,-0.008,2.808,8.545,1.343
-1.038,0.072,-0.003,2.625,7.874,1.587
-1.044,0.074,0.000,1.709,6.592,0.916
-1.044,0.069,0.002,0.854,5.005,0.122
-1.043,0.066,0.002,0.854,3.967,0.244
-1.038,0.074,0.003,0.793,4.211,0.732
-1.033,0.091,0.006,0.916,4.578,-0.122
-1.324,0.592,0.925,37.476,94.421,-153.992
-1.348,0.630,0.898,18.738,77.148,-186.096
-1.431,0.602,0.849,9.033,58.105,-194.946
-1.541,0.616,0.754,16.968,47.363,-181.824
-1.594,0.665,0.683,34.607,40.405,-162.170
-1.631,0.828,0.653,46.570,33.875,-142.578
-1.683,1.070,0.623,48.950,28.748,-126.404
-1.746,1.258,0.590,44.800,23.193,-114.380
-1.836,1.355,0.558,34.546,19.226,-103.271
-1.917,1.313,0.520,18.616,18.494,-93.628
-2.030,1.159,0.503,2.258,14.587,-86.914
-2.150,1.024,0.469,-7.751,7.996,-83.740
-2.216,0.917,0.441,-9.277,1.709,-79.163
-2.273,0.874,0.440,-5.249,-6.348,-68.604
-2.312,0.871,0.460,3.662,-14.648,-50.171
-2.339,0.892,0.496,16.174,-19.653,-25.513
-2.367,0.890,0.544,29.541,-23.926,1.160
-2.383,0.859,0.578,37.292,-28.748,26.611
-2.377,0.788,0.604,39.978,-35.156,47.485
-2.396,0.706,0.626,39.673,-42.358,63.660
-2.403,0.607,0.670,37.964,-49.255,73.730
-2.392,0.529,0.721,35.095,-56.702,79.834
-2.392,0.466,0.790,31.128,-67.627,85.815
-2.379,0.396,0.818,26.733,-82.153,91.187
-2.365,0.287,0.814,25.024,-99.365,95.337
-2.369,0.159,0.802,27.588,-118.103,100.220
-2.340,0.054,0.794,33.752,-136.353,106.323
-2.290,-0.019,0.776,42.603,-152.527,112.305
-2.206,-0.070,0.727,50.049,-166.016,115.723
-2.083,-0.104,0.667,52.612,-176.758,113.953
-1.919,-0.152,0.592,51.819,-182.617,104.614
-1.736,-0.230,0.492,49.683,-185.425,87.402
-1.578,-0.325,0.384,45.837,-187.073,66.833
-1.449,-0.430,0.299,45.715,-187.683,47.729
-1.318,-0.507,0.241,51.392,-186.462,32.593
-1.132,-0.534,0.237,60.608,-183.777,21.912
-0.919,-0.476,0.253,70.740,-179.871,15.625
-0.736,-0.373,0.254,77.454,-177.734,12.878
-0.557,-0.298,0.244,79.285,-178.406,5.432
-0.361,-0.245,0.210,74.158,-177.490,-8.484
-0.142,-0.206,0.150,63.110,-171.448,-25.879
0.097,-0.182,0.080,51.575,-161.621,-46.021
0.344,-0.186,0.002,43.640,-147.217,-65.674
0.594,-0.149,-0.028,40.466,-128.540,-80.444
0.737,-0.015,-0.042,39.551,-107.422,-86.060
0.771,0.182,-0.011,43.213,-85.327,-82.153
0.709,0.389,0.066,49.377,-62.866,-72.021
0.584,0.583,0.152,47.913,-42.603,-56.702
0.476,0.702,0.222,37.231,-27.283,-42.053
0.411,0.720,0.266,24.841,-15.015,-31.433
0.325,0.672,0.288,16.052,-4.822,-24.597
0.195,0.655,0.311,13.367,4.028,-19.836
0.041,0.700,0.334,15.808,13.184,-12.451
-0.142,0.733,0.339,21.057,21.606,-0.732
-0.321,0.703,0.312,24.719,25.940,10.864
-0.433,0.608,0.298,25.635,26.550,17.029
-0.528,0.512,0.282,23.437,26.306,20.142
-0.613,0.421,0.265,19.897,26.978,23.071
-0.680,0.311,0.237,16.907,27.771,25.146
-0.725,0.210,0.216,14.648,28.076,26.917
-0.801,0.142,0.175,13.245,27.222,29.297
-0.875,0.068,0.124,12.634,23.865,30.029
-0.917,0.041,0.080,10.803,19.531,28.992
-0.953,0.035,0.032,9.033,15.198,26.794
-0.966,0.013,-0.010,7.263,10.620,23.071
-0.970,-0.022,-0.044,4.028,6.775,17.578
-0.964,-0.047,-0.074,0.122,4.089,10.132
-0.961,-0.061,-0.091,-1.465,3.052,1.892
-0.953,-0.067,-0.100,-1.892,3.113,-4.822
-0.951,-0.039,-0.107,-2.075,4.517,-9.521
-0.973,0.002,-0.103,-1.282,5.859,-11.475
-1.000,0.039,-0.102,0.000,7.019,-11.536
-1.004,0.063,-0.099,0.671,7.874,-10.864
-1.010,0.078,-0.095,1.526,7.690,-8.911
-1.016,0.086,-0.094,3.174,7.019,-5.859
-1.014,0.086,-0.089,4.456,6.592,-3.357
-1.016,0.096,-0.086,4.456,6.592,-1.709
-1.029,0.108,-0.083,3.662,6.714,-1.953
-1.037,0.115,-0.079,1.892,6.653,-3.235
-1.044,0.116,-0.070,-0.427,6.104,-4.456
-1.047,0.111,-0.066,-2.258,5.371,-5.920
-1.051,0.103,-0.074,-3.357,4.822,-7.751
-1.044,0.098,-0.089,-4.028,4.150,-9.277
-1.025,0.092,-0.105,-3.906,3.601,-9.277
-1.004,0.087,-0.119,-2.014,3.052,-7.324
-0.996,0.086,-0.125,1.282,2.808,-3.723
-0.992,0.095,-0.129,4.211,3.540,0.366
-0.986,0.102,-0.123,5.676,5.249,2.869
-0.984,0.100,-0.111,5.676,7.385,2.686
-0.985,0.099,-0.091,4.883,9.338,1.099
-0.988,0.108,-0.071,4.150,11.292,-0.244
-0.994,0.120,-0.049,3.967,12.451,-1.282
-1.011,0.134,-0.035,3.967,12.573,-2.197
-1.024,0.144,-0.026,3.723,11.841,-2.747
-1.024,0.154,-0.026,2.563,10.925,-3.052
-1.026,0.149,-0.030,1.099,9.155,-2.686
-1.016,0.133,-0.041,0.366,7.324,-2.258
-1.005,0.117,-0.044,0.427,5.981,-1.526
-1.000,0.113,-0.045,1.282,5.066,-0.244
-1.002,0.114,-0.043,2.747,4.517,1.465
-1.000,0.121,-0.042,3.723,4.578,2.380
-1.001,0.129,-0.041,2.930,5.005,2.014
-1.001,0.133,-0.038,1.526,5.615,0.427
-1.000,0.136,-0.031,0.122,6.165,-2.136
-1.002,0.137,-0.025,-0.732,6.592,-3.845
-1.009,0.128,-0.031,-1.282,6.104,-3.967
-1.015,0.100,-0.041,-1.526,4.700,-3.174
-1.017,0.075,-0.052,-1.038,3.479,-1.221
-1.015,0.070,-0.063,0.000,3.418,0.549
-1.010,0.079,-0.068,0.793,3.784,0.427
-1.004,0.093,-0.066,1.160,4.822,-0.793
-0.995,0.112,-0.062,0.610,5.737,-2.686
-0.996,0.123,-0.063,-0.732,6.470,-4.150
-1.005,0.109,-0.067,-1.953,5.920,-4.639
-1.017,0.083,-0.072,-1.648,4.761,-4.089
-1.031,0.050,-0.072,0.732,3.296,-1.099
-1.033,0.049,-0.067,4.517,3.540,4.211
-1.033,0.079,-0.061,8.118,4.639,7.996
-1.029,0.114,-0.054,9.399,5.798,7.446
0.470,-1.575,0.716,83.679,6.714,95.215
0.573,-1.631,0.682,98.328,7.019,75.195
0.646,-1.636,0.662,112.610,11.230,54.443
0.690,-1.614,0.646,125.427,20.508,34.973
0.673,-1.585,0.668,138.550,30.334,15.564
0.642,-1.485,0.680,151.001,43.213,-7.202
0.643,-1.314,0.703,159.912,58.533,-34.668
0.697,-1.045,0.755,163.879,74.829,-63.538
0.735,-0.763,0.770,161.194,91.919,-88.379
0.698,-0.480,0.772,155.029,109.741,-111.084
0.547,-0.168,0.807,144.226,127.014,-133.240
0.393,0.164,0.807,124.817,149.109,-157.410
0.161,0.433,0.837,100.647,169.922,-181.152
-0.296,0.517,0.897,86.487,186.646,-193.115
-0.549,0.733,1.010,74.402,197.571,-224.304
-0.862,0.989,1.112,61.646,186.951,-254.272
-1.276,1.185,1.155,59.937,161.987,-257.874
-1.481,1.287,1.173,67.078,141.602,-239.136
-1.620,1.323,1.170,75.745,128.357,-205.811
-1.886,1.385,1.219,84.595,121.155,-168.823
-2.224,1.535,1.306,88.745,119.690,-143.677
-2.534,1.725,1.350,83.313,118.896,-138.306
-2.764,1.818,1.353,65.979,110.046,-147.766
-2.882,1.852,1.286,40.405,90.393,-160.278
-2.916,1.844,1.156,16.357,62.927,-164.856
-2.895,1.793,0.975,0.305,32.654,-155.273
-2.804,1.692,0.793,-10.925,6.348,-134.399
-2.688,1.562,0.614,-22.278,-14.099,-111.450
-2.568,1.420,0.460,-31.616,-30.823,-93.994
-2.460,1.284,0.339,-36.804,-43.457,-80.322
-2.355,1.162,0.247,-36.682,-52.551,-63.232
-2.235,1.068,0.190,-31.067,-58.472,-39.490
-2.120,0.968,0.149,-21.179,-64.331,-10.071
-2.039,0.876,0.140,-6.775,-70.862,23.132
-1.993,0.790,0.178,9.521,-77.026,59.082
-1.990,0.734,0.225,21.790,-83.069,92.773
-1.991,0.668,0.286,29.297,-90.149,118.164
-2.010,0.568,0.331,32.349,-97.595,134.766
-2.019,0.462,0.362,31.860,-105.286,143.433
-2.015,0.338,0.375,30.823,-113.220,146.851
-1.996,0.216,0.363,30.151,-119.812,146.790
-1.923,0.079,0.339,32.349,-124.451,144.348
-1.856,-0.080,0.327,39.185,-127.136,142.578
-1.807,-0.213,0.291,47.058,-127.930,140.869
-1.725,-0.317,0.259,55.115,-125.427,134.705
-1.620,-0.384,0.245,60.669,-118.652,123.657
-1.505,-0.414,0.263,61.218,-108.459,107.422
-1.393,-0.387,0.308,54.260,-98.083,85.144
-1.326,-0.324,0.373,40.405,-92.529,58.655
-1.289,-0.274,0.424,24.658,-94.543,29.358
-1.188,-0.273,0.435,11.230,-101.135,3.479
-0.991,-0.290,0.413,2.319,-107.849,-13.245
-0.802,-0.358,0.372,-0.366,-115.173,-18.799
-0.613,-0.404,0.335,1.953,-121.460,-19.958
-0.425,-0.444,0.287,7.874,-124.390,-22.095
-0.220,-0.468,0.229,15.869,-123.535,-25.757
-0.033,-0.470,0.177,26.855,-119.446,-32.288
0.148,-0.445,0.128,38.513,-110.046,-41.748
0.281,-0.319,0.066,46.509,-97.351,-53.650
0.406,-0.153,0.072,53.955,-81.177,-67.749
0.465,0.077,0.136,59.326,-61.829,-78.125
0.461,0.350,0.192,58.044,-44.128,-76.965
0.400,0.525,0.225,53.223,-32.043,-64.148
0.325,0.556,0.270,49.377,-24.292,-43.091
0.272,0.506,0.288,44.922,-15.747,-18.616
0.215,0.458,0.261,39.917,-6.653,0.977
0.152,0.428,0.218,40.894,1.404,14.038
0.053,0.406,0.212,47.974,10.437,19.165
-0.085,0.428,0.240,52.124,19.104,11.230
-0.198,0.467,0.287,47.852,24.475,-8.362
-0.293,0.500,0.354,38.452,28.137,-22.766
-0.409,0.524,0.382,25.696,31.555,-20.142
-0.553,0.463,0.376,13.733,30.457,-8.484
-0.665,0.347,0.369,7.141,26.428,0.916
-0.757,0.245,0.352,5.127,21.667,10.132
-0.845,0.175,0.325,6.897,14.648,20.569
-0.926,0.104,0.296,12.268,7.446,28.687
-0.934,0.059,0.239,15.991,2.136,33.447
-0.909,0.013,0.185,16.846,-1.221,32.959
-0.919,-0.009,0.120,14.282,-3.296,28.442
-0.936,-0.025,0.070,9.644,-3.906,19.226
-0.956,-0.019,0.035,4.517,-2.747,7.080
-0.982,0.004,0.016,-0.793,-1.465,-4.517
-0.994,0.028,0.010,-5.371,-0.427,-13.245
-0.994,0.049,0.005,-9.033,0.732,-17.944
-1.003,0.060,0.001,-10.986,0.793,-18.982
-1.009,0.047,-0.009,-10.925,-0.244,-18.066
-1.001,0.031,-0.018,-8.240,-1.282,-14.221
-1.017,0.027,-0.017,-3.296,-1.404,-7.507
-1.043,0.035,-0.010,1.465,-1.038,-1.343
-1.052,0.048,-0.003,4.578,-0.305,1.282
-1.054,0.076,-0.001,4.822,0.122,0.183
-1.045,0.113,-0.010,2.747,0.366,-3.235
-1.036,0.134,-0.011,-0.061,0.488,-6.775
-1.013,0.157,-0.008,-3.052,1.038,-10.620
-1.002,0.181,-0.011,-5.981,2.441,-13.184
-1.000,0.193,-0.010,-8.057,3.418,-14.465
-1.002,0.192,-0.003,-9.155,3.540,-13.977
-1.016,0.170,0.009,-7.996,2.625,-9.399
-1.027,0.150,0.021,-5.066,1.526,-2.441
-1.037,0.144,0.030,-2.136,0.793,4.761
-1.043,0.141,0.032,-0.549,-0.183,9.216
-1.041,0.132,0.029,-1.038,-1.038,9.949
-1.031,0.116,0.023,-2.441,-1.648,8.362
-1.012,0.104,0.012,-3.418,-1.892,6.836
-0.998,0.101,0.006,-3.723,-1.404,5.554
-0.996,0.105,0.003,-3.906,-0.793,4.517
-0.992,0.110,0.001,-4.517,0.061,3.174
-0.997,0.115,-0.007,-6.104,0.366,0.671
-1.001,0.099,-0.021,-7.629,-0.183,-1.526
-0.996,0.068,-0.036,-7.629,-1.282,-1.953
-0.983,0.056,-0.047,-5.737,-1.648,0.061
-0.973,0.071,-0.051,-3.113,-1.099,3.052
-0.970,0.092,-0.057,-2.014,-0.610,4.028
-0.965,0.093,-0.059,-2.441,-0.305,3.113
-0.965,0.080,-0.066,-2.869,0.122,1.709
-0.965,0.055,-0.068,-1.709,0.427,1.770
-0.966,0.051,-0.068,0.854,2.014,4.089
-0.970,0.071,-0.065,2.747,4.639,6.104
-0.255,-1.490,0.896,70.618,85.449,81.055
-0.113,-1.531,0.976,83.313,81.299,64.575
0.037,-1.482,0.996,91.919,77.148,44.678
0.172,-1.425,0.988,95.947,71.838,22.400
0.320,-1.354,0.951,98.206,67.627,-4.028
0.474,-1.269,0.898,101.135,65.063,-32.654
0.577,-1.192,0.881,108.826,62.683,-59.692
0.672,-1.022,0.870,119.690,65.369,-81.604
0.772,-0.771,0.857,129.395,75.073,-98.328
0.803,-0.523,0.844,134.216,88.135,-111.938
0.753,-0.295,0.834,131.226,102.112,-126.160
0.637,-0.104,0.818,120.178,112.976,-143.860
0.493,0.052,0.831,106.262,119.507,-166.565
0.307,0.236,0.839,91.003,122.437,-189.575
0.064,0.370,0.917,82.520,118.835,-208.435
-0.224,0.558,1.000,80.688,111.084,-219.238
-0.632,0.781,1.048,82.153,100.159,-220.581
-1.012,0.935,1.091,89.417,86.121,-217.773
-1.256,1.083,1.076,95.154,75.195,-210.693
-1.397,1.255,1.030,96.558,66.284,-197.083
-1.494,1.391,0.981,96.619,57.800,-180.237
-1.602,1.502,0.889,92.346,53.528,-165.405
-1.727,1.593,0.800,82.153,52.917,-157.227
-1.923,1.683,0.739,68.970,50.049,-154.602
-2.122,1.751,0.706,57.068,42.603,-155.884
-2.221,1.798,0.654,45.959,32.898,-158.447
-2.254,1.841,0.578,36.255,19.348,-154.541
-2.263,1.849,0.486,30.396,4.089,-138.367
-2.262,1.822,0.402,27.344,-8.301,-110.046
-2.260,1.749,0.341,26.184,-17.761,-74.463
-2.286,1.649,0.319,26.489,-25.330,-37.048
-2.316,1.519,0.311,26.428,-30.579,-4.883
-2.369,1.457,0.259,23.376,-33.936,18.433
-2.317,1.314,0.236,23.621,-33.813,33.081
-2.234,1.141,0.236,25.879,-33.447,47.363
-2.180,0.983,0.247,24.048,-36.377,65.247
-2.140,0.827,0.295,22.522,-41.321,82.214
-2.122,0.707,0.351,21.301,-48.706,95.886
-2.158,0.625,0.401,18.738,-57.556,105.408
-2.094,0.509,0.458,15.076,-65.369,110.474
-2.044,0.366,0.468,10.071,-76.660,114.197
-2.026,0.217,0.464,5.249,-90.576,116.638
-1.977,0.087,0.445,4.700,-103.394,116.699
-1.892,-0.006,0.393,8.057,-113.098,113.953
-1.806,-0.091,0.321,12.939,-120.178,108.521
-1.705,-0.198,0.273,18.372,-124.084,102.539
-1.595,-0.287,0.244,24.170,-123.840,97.473
-1.461,-0.340,0.251,30.457,-120.667,91.797
-1.343,-0.332,0.297,34.668,-115.784,83.984
-1.261,-0.244,0.364,32.593,-109.924,74.646
-1.218,-0.135,0.398,20.386,-107.605,60.608
-1.136,-0.096,0.398,1.953,-109.436,41.443
-1.009,-0.140,0.372,-16.357,-112.183,22.217
-0.835,-0.245,0.330,-30.884,-113.953,8.240
-0.657,-0.336,0.274,-36.499,-113.525,-0.305
-0.510,-0.395,0.226,-33.447,-111.572,-4.578
-0.355,-0.426,0.200,-22.888,-105.347,-7.996
-0.219,-0.406,0.192,-10.132,-95.581,-12.695
-0.138,-0.311,0.217,-0.488,-83.862,-21.240
-0.084,-0.092,0.294,4.639,-68.176,-36.316
-0.107,0.127,0.382,1.221,-53.955,-56.458
-0.111,0.258,0.457,-13.062,-44.922,-78.796
-0.064,0.296,0.459,-33.875,-39.734,-99.365
-0.006,0.228,0.432,-45.837,-37.720,-111.816
0.024,0.143,0.391,-42.419,-35.156,-108.948
0.036,0.101,0.346,-25.024,-28.992,-90.820
0.032,0.114,0.306,2.380,-19.592,-62.988
0.004,0.182,0.268,31.799,-8.484,-33.936
-0.042,0.241,0.255,54.993,2.258,-11.108
-0.101,0.325,0.273,67.139,13.794,2.563
-0.180,0.420,0.314,66.895,23.926,10.925
-0.284,0.508,0.344,55.054,30.151,15.259
-0.377,0.503,0.363,38.574,30.334,13.062
-0.480,0.419,0.377,21.484,26.550,4.150
-0.582,0.330,0.378,4.822,21.606,-3.662
-0.656,0.244,0.365,-4.761,16.846,-5.859
-0.724,0.156,0.326,-6.348,12.024,-0.732
-0.764,0.055,0.283,-2.380,6.958,9.949
-0.811,-0.034,0.248,5.981,1.831,21.179
-0.858,-0.071,0.223,16.785,-1.648,29.358
-0.890,-0.066,0.201,24.170,-2.197,33.081
-0.911,-0.036,0.177,25.269,-2.136,29.602
-0.940,-0.015,0.149,22.400,-2.075,19.775
-0.961,-0.003,0.126,16.052,-2.258,7.385
-0.959,0.012,0.110,8.972,-2.441,-3.784
-0.965,0.026,0.099,2.563,-3.113,-11.414
-0.970,0.042,0.089,-1.404,-4.761,-17.334
-0.974,0.055,0.069,-3.662,-7.263,-21.423
-0.966,0.062,0.042,-4.211,-10.193,-22.339
-0.965,0.073,0.013,-2.502,-12.695,-19.348
-0.963,0.093,-0.016,0.427,-13.855,-14.587
-0.947,0.099,-0.039,3.845,-13.428,-10.132
-0.942,0.099,-0.047,7.080,-11.536,-6.287
-0.953,0.119,-0.055,10.010,-8.545,-4.272
-0.945,0.140,-0.057,12.329,-4.333,-3.418
-0.946,0.158,-0.051,12.634,0.122,-2.625
-0.971,0.159,-0.026,12.024,4.150,-3.296
-0.993,0.172,0.006,10.254,7.629,-4.883
-1.017,0.198,0.028,7.629,9.705,-7.629
-1.028,0.208,0.048,4.883,9.766,-9.827
-1.029,0.198,0.056,2.258,8.240,-9.949
-1.020,0.183,0.055,1.221,6.042,-8.606
-1.020,0.180,0.047,2.075,4.761,-5.554
-1.026,0.170,0.050,3.784,3.784,-2.014
-1.036,0.161,0.057,5.676,2.869,1.892
-1.043,0.162,0.060,7.568,1.831,4.456
-1.035,0.170,0.062,8.484,1.648,5.188
-1.018,0.183,0.066,8.362,1.953,5.066
-1.016,0.192,0.076,7.446,2.747,4.761
-1.023,0.189,0.088,5.676,2.747,3.540
-1.023,0.176,0.091,4.089,1.892,2.258
-1.019,0.166,0.086,3.418,0.793,2.380
-1.008,0.169,0.070,3.296,-0.183,3.357
-0.994,0.182,0.054,2.563,-0.793,2.747
-0.972,0.191,0.036,1.099,-0.488,0.427
-0.959,0.182,0.032,-1.343,-0.183,-2.502
-0.978,0.150,0.039,-2.319,-0.793,-2.930
-1.006,0.103,0.051,-0.183,-2.625,0.122
-1.012,0.093,0.050,4.517,-3.845,5.798
0.446,-2.111,0.501,20.508,144.104,148.499
0.444,-2.151,0.511,43.396,152.039,110.779
0.515,-2.177,0.627,67.688,163.513,58.350
0.556,-2.009,0.775,92.529,179.260,2.869
0.598,-1.684,0.959,120.056,199.646,-46.204
0.660,-1.293,1.147,141.235,216.614,-85.144
0.742,-0.858,1.303,148.437,226.074,-114.380
0.658,-0.444,1.399,149.780,223.083,-135.498
0.424,-0.187,1.416,154.846,207.153,-145.813
0.215,-0.028,1.439,168.579,189.880,-145.874
0.036,0.141,1.378,190.247,175.781,-133.850
-0.139,0.253,1.330,219.238,163.147,-111.145
-0.308,0.393,1.333,244.385,151.672,-84.900
-0.483,0.570,1.329,255.737,138.855,-64.087
-0.660,0.781,1.283,246.887,126.465,-57.495
-0.830,0.979,1.215,214.539,114.929,-69.885
-0.950,1.087,1.148,169.556,105.591,-100.098
-1.120,1.102,1.079,123.779,103.088,-133.850
-1.431,1.042,1.079,90.149,110.657,-155.334
-1.829,1.026,1.255,70.557,123.596,-162.170
-2.426,1.059,1.406,55.481,125.854,-171.387
-2.830,1.154,1.592,51.575,125.732,-184.937
-3.084,1.262,1.705,57.007,117.554,-182.129
-3.143,1.281,1.755,69.092,94.543,-160.889
-3.102,1.255,1.673,74.219,58.044,-127.014
-3.057,1.201,1.525,61.218,14.771,-85.327
-2.988,1.091,1.331,39.795,-23.315,-46.265
-2.896,0.880,1.135,23.926,-51.697,-17.578
-2.816,0.630,0.975,18.860,-71.045,3.174
-2.702,0.418,0.852,19.348,-83.191,23.987
-2.626,0.231,0.746,24.414,-93.384,43.396
-2.550,0.059,0.672,32.654,-103.210,57.617
-2.443,-0.074,0.593,40.405,-112.732,67.200
-2.299,-0.206,0.514,47.974,-122.192,75.928
-2.160,-0.325,0.431,56.641,-130.493,86.182
-2.038,-0.433,0.348,65.735,-138.000,95.825
-1.940,-0.540,0.282,73.975,-144.470,102.295
-1.875,-0.620,0.228,80.566,-150.024,102.905
-1.807,-0.704,0.189,87.463,-153.992,99.915
-1.722,-0.794,0.183,96.985,-157.532,97.717
-1.672,-0.826,0.205,104.553,-161.194,99.609
-1.631,-0.761,0.232,108.398,-162.781,104.492
-1.556,-0.654,0.233,107.178,-160.217,106.262
-1.437,-0.554,0.205,97.656,-155.518,101.501
-1.304,-0.511,0.170,82.092,-150.452,92.224
-1.182,-0.527,0.150,62.805,-143.799,80.750
-1.086,-0.574,0.140,40.955,-135.376,66.772
-0.979,-0.634,0.138,20.081,-127.686,47.607
-0.861,-0.685,0.155,4.883,-120.850,24.292
-0.757,-0.697,0.202,-2.380,-116.150,1.221
-0.665,-0.628,0.290,-4.944,-113.281,-21.301
-0.626,-0.429,0.440,-8.545,-111.877,-44.678
-0.617,-0.208,0.576,-19.958,-112.000,-71.838
-0.535,-0.031,0.666,-40.527,-112.671,-106.995
-0.507,0.108,0.658,-66.956,-109.131,-146.240
-0.428,0.127,0.584,-91.797,-103.516,-190.063
-0.277,0.090,0.476,-111.206,-96.375,-232.971
-0.060,0.037,0.356,-114.319,-83.252,-265.320
0.177,0.100,0.236,-97.290,-65.796,-273.437
0.398,0.316,0.216,-60.974,-43.701,-252.502
0.443,0.688,0.263,-14.526,-22.217,-207.520
0.278,1.028,0.365,24.536,-7.996,-152.100
0.065,1.195,0.439,44.861,1.831,-102.844
-0.066,1.197,0.497,45.776,7.751,-65.491
-0.170,1.092,0.512,33.875,7.996,-40.527
-0.287,0.957,0.473,16.663,3.479,-26.672
-0.369,0.822,0.397,2.319,-3.357,-19.897
-0.352,0.672,0.305,-4.456,-9.338,-15.564
-0.345,0.566,0.206,-3.113,-12.268,-11.414
-0.359,0.488,0.140,0.793,-11.719,-7.935
-0.374,0.423,0.096,3.296,-7.507,-3.845
-0.428,0.344,0.086,6.836,-1.160,6.470
-0.513,0.247,0.096,10.498,4.639,23.987
-0.594,0.152,0.095,13.794,9.155,42.725
-0.675,0.027,0.096,17.273,11.108,56.213
-0.745,-0.085,0.092,18.921,11.536,64.209
-0.793,-0.153,0.089,18.982,12.024,65.430
-0.857,-0.188,0.073,17.456,12.024,59.570
-0.902,-0.210,0.062,14.465,11.047,47.852
-0.921,-0.218,0.063,11.475,10.620,32.959
-0.944,-0.189,0.081,9.155,10.559,19.104
-0.971,-0.137,0.104,6.348,10.559,7.629
-0.990,-0.096,0.119,3.906,8.911,-0.671
-1.012,-0.081,0.120,2.930,5.798,-5.188
-1.036,-0.073,0.102,2.075,1.709,-7.446
-1.028,-0.076,0.071,2.380,-2.136,-8.301
-1.002,-0.062,0.038,3.723,-4.395,-8.606
-0.977,-0.040,0.004,5.249,-5.859,-9.338
-0.953,-0.018,-0.019,6.348,-5.615,-10.925
-0.956,0.021,-0.027,6.653,-3.967,-12.634
-0.961,0.061,-0.026,6.409,-1.587,-14.771
-0.968,0.101,-0.015,6.104,1.465,-17.029
-0.983,0.139,-0.013,4.517,4.761,-18.494
-0.994,0.156,-0.005,2.991,7.019,-17.761
-0.983,0.146,-0.002,1.526,7.812,-16.907
-0.986,0.118,0.004,1.282,8.423,-13.672
-1.012,0.094,0.019,2.991,8.667,-8.911
-1.039,0.096,0.032,6.348,9.094,-4.028
-1.050,0.118,0.049,9.399,9.766,0.061
-1.062,0.162,0.060,9.827,9.766,1.343
-1.062,0.189,0.069,7.751,9.705,-0.122
-1.065,0.184,0.074,4.578,9.399,-2.380
-1.075,0.164,0.084,2.258,8.301,-3.357
-1.086,0.148,0.088,2.380,7.446,-2.380
-1.086,0.147,0.091,3.357,6.592,0.122
-1.081,0.148,0.087,3.845,5.493,2.014
-1.077,0.142,0.076,3.906,4.089,2.991
-1.067,0.137,0.062,3.601,3.052,2.686
-1.054,0.125,0.044,2.869,2.014,1.587
-1.041,0.106,0.031,2.441,1.038,1.831
-1.036,0.094,0.025,3.296,1.160,3.479
-1.036,0.094,0.031,4.089,2.197,5.127
-1.037,0.100,0.040,4.272,3.540,5.249
-1.038,0.115,0.049,3.845,4.028,3.357
-1.036,0.123,0.050,2.563,3.418,0.793
-1.027,0.107,0.055,1.038,1.953,-0.305
-1.026,0.100,0.055,0.488,1.099,0.305
-1.024,0.109,0.052,0.977,0.488,1.404
-1.014,0.123,0.048,1.526,0.000,1.282
0.703,-1.533,0.466,15.320,85.510,-49.744
0.778,-1.380,0.508,28.442,97.778,-73.730
