aX,aY,aZ,gX,gY,gZ
-1.001,-0.355,1.208,-81.482,159.058,109.070
-1.311,-0.371,1.260,-75.134,157.776,117.798
-1.605,-0.437,1.317,-74.646,155.701,115.723
-1.832,-0.528,1.351,-78.247,152.161,104.675
-2.028,-0.709,1.409,-78.125,145.691,90.454
-2.201,-0.809,1.436,-70.984,136.353,76.538
-2.293,-0.780,1.461,-63.232,126.221,61.340
-2.314,-0.656,1.467,-53.894,115.967,40.222
-2.237,-0.458,1.450,-49.866,105.652,13.184
-2.095,-0.256,1.401,-53.040,96.130,-14.221
-1.973,-0.164,1.338,-57.251,85.571,-35.461
-1.875,-0.171,1.287,-57.495,72.144,-40.649
-1.818,-0.204,1.244,-51.025,55.969,-29.175
-1.764,-0.218,1.203,-39.673,39.429,-8.423
-1.712,-0.252,1.143,-29.968,23.621,10.620
-1.617,-0.287,1.073,-23.376,9.644,18.799
-1.492,-0.304,0.980,-18.860,-1.770,19.775
-1.342,-0.305,0.879,-14.648,-9.399,19.165
-1.208,-0.269,0.799,-9.583,-14.099,17.151
-1.067,-0.228,0.750,-5.127,-15.991,15.137
-0.960,-0.178,0.719,-0.549,-17.212,13.733
-0.873,-0.124,0.704,2.808,-17.639,10.925
-0.769,-0.064,0.690,2.258,-16.235,8.179
-0.696,-0.022,0.681,2.502,-15.137,4.089
-0.634,0.024,0.680,2.869,-13.672,0.000
-0.582,0.059,0.672,3.967,-12.390,-2.136
-0.523,0.088,0.663,5.676,-11.475,-2.136
-0.500,0.114,0.663,8.240,-10.742,0.305
-0.485,0.152,0.666,10.193,-8.972,2.441
-0.480,0.171,0.666,10.315,-6.775,1.709
-0.481,0.160,0.672,9.705,-4.700,-0.793
-0.491,0.176,0.680,10.559,-2.869,-2.441
-0.326,-0.430,2.041,66.101,246.216,-67.566
-0.461,-0.463,2.044,66.956,217.285,-72.876
-0.575,-0.377,2.019,74.768,192.627,-63.354
-0.667,-0.242,2.000,82.397,174.500,-48.340
-0.776,-0.127,1.979,85.938,161.377,-37.842
-0.907,-0.045,1.934,84.045,150.513,-36.560
-0.997,-0.016,1.870,80.444,140.686,-44.739
-1.053,0.019,1.805,75.256,131.470,-60.486
-1.104,0.034,1.741,67.871,121.216,-78.552
-1.162,0.004,1.649,60.181,109.314,-90.942
-1.236,-0.055,1.549,56.091,96.375,-97.351
-1.281,-0.119,1.458,56.702,84.351,-96.680
-1.324,-0.163,1.369,61.218,73.181,-91.187
-1.349,-0.146,1.297,67.627,65.491,-85.938
-1.396,-0.063,1.241,73.547,61.646,-83.374
-1.439,0.065,1.218,75.684,59.265,-82.947
-1.504,0.249,1.204,73.608,57.068,-82.825
-1.555,0.374,1.200,70.251,54.016,-81.116
-1.644,0.501,1.206,66.650,47.119,-76.599
-1.738,0.572,1.200,62.561,36.072,-67.444
-1.820,0.594,1.195,59.082,22.156,-57.129
-1.873,0.565,1.195,56.091,6.836,-48.950
-1.935,0.510,1.197,53.284,-6.958,-43.579
-1.977,0.473,1.200,49.927,-20.325,-40.771
-1.968,0.477,1.188,45.227,-33.875,-40.344
-1.919,0.460,1.151,37.903,-48.035,-40.894
-1.864,0.407,1.109,29.724,-61.646,-41.809
-1.804,0.334,1.066,23.621,-74.341,-41.138
-1.757,0.233,1.037,20.691,-85.510,-36.133
-1.707,0.152,1.020,19.775,-95.703,-29.541
-1.664,0.118,1.006,19.043,-105.286,-24.353
-1.611,0.093,0.994,16.418,-114.868,-22.766
-1.527,0.067,0.978,12.512,-122.498,-24.292
-1.421,0.042,0.957,9.705,-128.662,-27.466
-1.322,0.052,0.934,8.911,-133.606,-28.442
-1.235,0.084,0.913,10.132,-137.695,-24.719
-1.160,0.101,0.886,11.169,-140.625,-17.212
-1.110,0.084,0.870,11.475,-143.250,-11.108
-1.061,0.077,0.868,10.864,-144.470,-6.958
-1.018,0.085,0.872,9.521,-144.836,-4.822
-0.961,0.109,0.880,6.409,-145.874,-4.211
-0.881,0.150,0.877,2.380,-147.217,-4.211
-0.793,0.177,0.845,-2.014,-149.292,-3.357
-0.713,0.175,0.804,-4.761,-151.184,-0.793
-0.642,0.177,0.759,-5.127,-152.100,4.700
-0.594,0.178,0.721,-4.578,-151.733,12.024
-0.563,0.154,0.696,-4.700,-149.902,17.456
-0.526,0.141,0.661,-6.775,-146.545,18.311
-0.469,0.113,0.637,-9.521,-142.517,16.357
-0.421,0.115,0.589,-13.794,-138.428,14.343
-0.377,0.158,0.547,-18.250,-134.094,11.719
-0.307,0.165,0.509,-20.386,-128.174,8.728
-0.247,0.157,0.463,-24.109,-122.375,7.202
-0.212,0.141,0.422,-26.733,-116.272,6.287
-0.176,0.125,0.397,-28.320,-109.314,3.784
-0.157,0.138,0.371,-30.579,-100.830,-0.305
-0.125,0.162,0.343,-34.668,-91.675,-6.897
-0.077,0.150,0.311,-40.894,-81.726,-17.090
-0.057,0.113,0.275,-47.241,-70.984,-28.870
-0.009,0.063,0.235,-52.734,-58.655,-38.940
0.014,-0.010,0.205,-55.603,-46.692,-48.828
0.040,-0.044,0.175,-57.312,-33.813,-55.786
0.073,-0.058,0.168,-56.763,-21.240,-63.599
0.109,-0.041,0.162,-56.885,-7.507,-73.181
0.140,-0.021,0.159,-58.411,7.507,-82.275
0.139,-0.015,0.174,-59.692,22.888,-91.370
0.137,0.011,0.200,-61.035,38.574,-98.572
0.140,0.039,0.232,-61.035,53.711,-103.394
0.163,0.052,0.268,-60.059,67.810,-106.812
0.210,0.075,0.293,-59.143,82.458,-110.657
0.288,0.171,0.329,-60.852,98.145,-114.380
0.322,0.254,0.357,-62.805,114.258,-118.042
0.366,0.328,0.377,-67.322,130.188,-121.765
0.439,0.405,0.408,-72.388,146.667,-125.610
0.544,0.525,0.469,-76.172,162.903,-127.747
0.656,0.653,0.543,-79.529,177.856,-124.756
0.722,0.790,0.661,-85.022,191.711,-112.244
0.738,0.884,0.781,-94.971,204.163,-93.018
0.726,0.878,0.931,-104.004,214.600,-66.284
0.621,0.822,1.090,-111.084,224.365,-31.677
0.358,0.634,1.274,-113.708,228.333,5.493
0.073,0.436,1.414,-111.267,228.516,40.771
-0.236,0.299,1.535,-104.614,226.807,74.158
-0.597,0.151,1.628,-97.412,221.313,106.201
-0.996,-0.068,1.705,-89.050,210.632,130.981
-1.448,-0.381,1.747,-80.872,196.228,151.550
-1.927,-0.715,1.794,-69.092,176.514,165.955
-2.336,-0.921,1.820,-53.711,153.992,173.096
-2.585,-0.938,1.791,-39.917,130.554,165.833
-2.641,-0.812,1.706,-33.691,109.863,137.756
-2.545,-0.607,1.577,-38.086,96.497,90.088
-2.341,-0.400,1.443,-50.842,90.881,29.297
-2.174,-0.244,1.313,-64.392,88.379,-27.710
-2.035,-0.165,1.214,-72.510,83.496,-65.491
-1.906,-0.140,1.145,-69.092,73.364,-73.669
-1.828,-0.095,1.109,-55.298,57.312,-55.298
-1.708,-0.029,1.089,-37.170,38.208,-24.963
-1.623,-0.002,1.051,-20.630,19.592,7.080
-1.506,0.005,0.996,-11.292,4.822,27.283
-1.355,0.007,0.926,-6.653,-3.845,32.043
-1.218,-0.004,0.853,-3.052,-7.996,28.870
-1.114,-0.024,0.792,0.183,-9.583,23.499
-0.998,-0.013,0.746,0.000,-9.033,19.836
-0.872,0.025,0.724,0.366,-7.263,19.470
-0.811,0.063,0.721,3.174,-7.751,21.301
-0.759,0.090,0.731,4.761,-9.583,24.536
-0.722,0.112,0.735,5.371,-11.902,26.306
-0.677,0.130,0.725,4.395,-13.611,25.696
-0.626,0.136,0.708,3.052,-14.160,22.705
-0.589,0.138,0.700,2.563,-13.367,18.860
-0.564,0.147,0.701,3.174,-12.085,16.174
-0.551,0.151,0.701,4.578,-10.620,14.160
-0.546,0.146,0.709,6.287,-9.094,11.658
-0.549,0.154,0.722,7.996,-7.202,8.484
-0.547,0.158,0.727,8.667,-5.554,5.249
-0.540,0.169,0.733,8.850,-4.333,1.770
-0.533,0.190,0.732,8.240,-3.906,-1.038
-0.525,0.196,0.724,7.324,-3.906,-2.380
-0.523,0.202,0.715,7.202,-3.967,-2.136
0.840,-0.759,0.923,156.006,266.785,-87.463
0.495,-0.516,1.360,167.358,289.124,-74.463
0.043,-0.268,1.700,161.499,299.561,-63.354
-0.265,-0.096,2.000,147.522,299.072,-65.979
-0.506,0.053,2.210,137.756,288.757,-75.684
-0.805,0.163,2.378,130.859,270.935,-76.477
-1.107,0.247,2.523,129.639,248.596,-67.261
-1.362,0.346,2.609,130.737,223.633,-52.917
-1.607,0.476,2.630,131.409,196.655,-36.987
-1.821,0.611,2.598,128.601,169.495,-25.757
-1.991,0.681,2.512,117.493,142.273,-26.550
-2.091,0.680,2.378,100.098,114.990,-43.030
-2.125,0.636,2.223,80.627,88.501,-65.186
-2.079,0.527,2.029,64.453,63.232,-79.102
-2.029,0.394,1.833,56.335,39.307,-77.148
-1.999,0.270,1.676,56.946,16.357,-64.270
-2.003,0.266,1.536,60.120,-5.554,-47.546
-1.948,0.261,1.410,64.575,-24.963,-31.799
-1.856,0.223,1.258,65.186,-43.396,-17.334
-1.782,0.134,1.107,62.927,-58.228,-6.348
-1.706,0.038,0.987,63.416,-67.444,-0.732
-1.644,0.013,0.894,66.833,-70.007,-0.305
-1.574,0.034,0.849,70.129,-69.031,-7.446
-1.506,0.062,0.839,68.604,-67.993,-18.433
-1.491,0.077,0.863,62.622,-69.092,-26.062
-1.502,0.107,0.907,56.213,-71.899,-30.151
-1.512,0.155,0.968,49.500,-77.271,-33.752
-1.501,0.191,1.018,42.603,-86.121,-38.208
-1.449,0.217,1.036,36.316,-95.825,-38.818
-1.395,0.233,1.015,30.762,-105.774,-34.119
-1.335,0.227,0.978,27.588,-114.502,-27.161
-1.292,0.212,0.937,26.611,-121.521,-20.569
-1.237,0.203,0.902,26.123,-126.648,-14.832
-1.164,0.210,0.864,23.926,-129.150,-10.925
-1.083,0.222,0.825,20.325,-130.310,-10.681
-0.997,0.234,0.795,16.418,-129.700,-11.414
-0.920,0.250,0.773,13.367,-128.418,-9.277
-0.905,0.255,0.767,10.925,-126.953,-5.310
-0.867,0.259,0.780,6.958,-125.671,-1.404
-0.843,0.245,0.801,1.953,-125.122,0.610
-0.832,0.241,0.821,-3.601,-125.793,0.122
-0.765,0.254,0.829,-8.911,-126.587,-0.244
-0.693,0.255,0.807,-12.878,-127.747,1.648
-0.625,0.235,0.775,-15.076,-129.333,5.310
-0.564,0.232,0.728,-15.320,-129.517,8.057
-0.476,0.228,0.673,-15.991,-127.380,11.963
-0.406,0.189,0.605,-17.761,-123.230,15.808
-0.335,0.134,0.541,-19.775,-117.493,16.907
-0.263,0.089,0.480,-22.583,-109.863,17.029
-0.199,0.056,0.422,-25.940,-101.257,16.357
-0.147,0.044,0.369,-29.968,-91.309,15.198
-0.086,0.016,0.340,-32.410,-78.613,11.963
-0.042,-0.034,0.334,-34.851,-65.796,7.141
-0.020,-0.125,0.345,-36.072,-53.833,2.319
0.002,-0.192,0.361,-34.851,-41.870,-1.831
-0.010,-0.205,0.359,-33.203,-29.907,-5.432
-0.008,-0.199,0.361,-32.715,-18.677,-10.925
-0.008,-0.191,0.349,-32.532,-8.423,-19.287
0.014,-0.170,0.355,-33.752,1.221,-28.687
0.026,-0.145,0.344,-37.354,13.062,-36.499
0.050,-0.136,0.345,-42.297,24.658,-43.335
0.042,-0.161,0.355,-45.532,35.400,-50.415
0.003,-0.190,0.372,-46.936,45.532,-57.617
-0.022,-0.181,0.400,-49.316,56.030,-63.782
-0.042,-0.158,0.419,-51.025,65.247,-70.984
-0.005,-0.082,0.445,-53.589,74.158,-77.026
0.024,0.022,0.460,-55.359,82.031,-84.045
0.067,0.125,0.490,-55.786,88.867,-93.811
0.116,0.273,0.516,-61.279,97.351,-102.539
0.162,0.394,0.537,-69.214,106.079,-109.436
0.261,0.475,0.551,-76.599,115.356,-114.441
0.358,0.580,0.554,-83.008,125.061,-116.638
0.443,0.714,0.588,-87.341,133.911,-111.877
0.500,0.826,0.630,-89.172,141.785,-97.839
0.512,0.850,0.661,-91.003,147.217,-72.571
0.519,0.817,0.725,-91.492,150.574,-38.574
0.478,0.726,0.808,-90.881,153.625,-0.977
0.351,0.444,0.920,-88.379,155.457,39.307
0.185,0.224,1.100,-84.167,157.837,78.125
-0.136,0.106,1.285,-84.229,157.837,107.239
-0.433,-0.044,1.437,-92.163,153.564,126.770
-0.698,-0.213,1.489,-102.417,147.522,134.460
-0.886,-0.386,1.469,-111.084,140.320,134.277
-1.026,-0.492,1.409,-109.009,134.888,130.615
-1.140,-0.511,1.392,-97.961,129.517,123.169
-1.237,-0.456,1.407,-86.121,127.930,115.723
-1.373,-0.441,1.492,-74.219,127.197,110.291
-1.553,-0.448,1.587,-64.636,124.573,104.736
-1.732,-0.461,1.657,-59.509,118.835,95.093
-1.874,-0.464,1.674,-58.411,108.704,79.346
-1.883,-0.462,1.631,-59.265,94.971,58.350
-1.790,-0.445,1.541,-61.218,79.468,38.391
-1.683,-0.422,1.436,-61.096,64.270,23.132
-1.562,-0.398,1.323,-59.692,51.636,13.123
-1.478,-0.432,1.231,-55.054,41.138,7.690
-1.406,-0.462,1.155,-46.021,32.593,9.094
-1.355,-0.422,1.109,-34.912,25.452,13.550
-1.288,-0.340,1.069,-26.489,18.921,16.724
-1.198,-0.293,1.026,-22.217,13.550,14.832
-1.130,-0.260,0.980,-20.386,9.644,8.789
-1.049,-0.225,0.922,-19.287,7.080,1.160
-0.968,-0.187,0.878,-17.090,5.493,-3.662
-0.914,-0.135,0.868,-13.733,4.089,-4.333
-0.858,-0.103,0.863,-10.132,2.258,-3.357
-0.821,-0.081,0.875,-6.226,-0.366,0.244
-0.825,-0.050,0.886,-2.991,-4.211,5.981
-0.808,-0.027,0.887,0.305,-7.996,10.437
-0.771,-0.005,0.878,2.319,-11.719,10.498
-0.726,0.029,0.865,3.418,-14.343,7.202
-0.680,0.069,0.848,3.174,-15.503,3.540
-0.629,0.095,0.827,1.587,-15.320,-0.732
-0.580,0.120,0.805,-0.488,-14.465,-4.028
-0.549,0.123,0.790,-1.831,-13.123,-5.005
-0.529,0.116,0.788,-2.075,-11.169,-4.761
-0.529,0.129,0.807,-1.038,-9.216,-3.296
-0.543,0.140,0.825,0.122,-8.423,0.122
-0.546,0.135,0.838,1.221,-9.216,3.418
-0.544,0.146,0.837,2.014,-10.254,5.188
-0.532,0.158,0.828,1.648,-10.437,4.700
1.407,-0.950,-0.219,62.866,135.681,-66.711
1.327,-0.984,-0.029,85.205,174.255,-64.636
1.300,-1.033,0.180,111.389,208.984,-59.570
1.247,-1.015,0.487,136.719,242.920,-53.284
1.116,-0.762,0.953,152.771,276.794,-44.861
0.650,-0.457,1.428,153.992,299.500,-38.452
0.198,-0.242,1.877,136.536,306.641,-44.312
-0.202,-0.108,2.233,116.211,300.293,-64.880
-0.599,-0.006,2.483,96.252,279.785,-80.872
-0.915,0.073,2.616,89.111,249.878,-83.984
-1.132,0.149,2.664,95.459,216.248,-74.524
-1.302,0.272,2.663,104.614,185.059,-55.725
-1.471,0.409,2.627,107.727,159.363,-37.781
-1.642,0.477,2.556,103.027,138.550,-32.410
-1.820,0.478,2.429,89.478,119.263,-46.326
-1.898,0.426,2.255,70.557,97.839,-77.332
-1.882,0.360,2.050,53.101,75.073,-108.704
-1.838,0.280,1.841,41.992,51.636,-123.535
-1.780,0.222,1.648,39.124,31.372,-122.314
-1.760,0.209,1.501,42.603,12.817,-110.901
-1.733,0.218,1.384,46.936,-2.563,-93.811
-1.704,0.204,1.309,50.293,-14.893,-78.918
-1.722,0.204,1.247,53.528,-26.062,-66.345
-1.731,0.226,1.208,57.922,-35.217,-52.612
-1.723,0.258,1.176,59.998,-44.128,-40.894
-1.706,0.285,1.144,60.181,-54.016,-32.654
-1.685,0.300,1.109,58.472,-63.904,-26.978
-1.672,0.310,1.087,55.298,-72.693,-25.818
-1.644,0.318,1.069,51.270,-79.529,-31.128
-1.562,0.328,1.074,47.180,-84.717,-39.856
-1.494,0.359,1.076,42.053,-90.454,-43.823
-1.425,0.377,1.074,37.048,-97.290,-38.452
-1.368,0.391,1.071,33.081,-104.614,-29.236
-1.337,0.400,1.068,28.809,-111.694,-22.034
-1.271,0.383,1.060,23.071,-118.347,-19.287
-1.219,0.362,1.031,15.930,-124.146,-18.005
-1.153,0.340,1.001,9.705,-128.174,-15.869
-1.082,0.333,0.980,4.883,-131.409,-13.123
-1.036,0.330,0.958,0.427,-134.399,-10.437
-0.961,0.319,0.937,-3.113,-136.047,-9.338
-0.883,0.311,0.916,-4.944,-136.475,-7.874
-0.819,0.324,0.888,-5.371,-135.742,-5.798
-0.740,0.318,0.874,-5.493,-134.460,-4.150
-0.671,0.327,0.850,-6.348,-132.263,0.793
-0.609,0.313,0.833,-7.324,-129.517,7.690
-0.557,0.291,0.824,-7.812,-127.563,12.695
-0.506,0.288,0.818,-9.155,-124.939,16.235
-0.442,0.285,0.802,-12.207,-121.582,17.090
-0.368,0.278,0.776,-17.090,-117.065,14.709
-0.283,0.267,0.744,-22.400,-112.000,12.207
-0.205,0.225,0.697,-26.978,-106.323,10.010
-0.123,0.168,0.643,-30.396,-100.525,8.179
-0.042,0.124,0.584,-30.884,-94.299,8.362
0.023,0.104,0.525,-28.931,-87.036,9.216
0.084,0.092,0.469,-27.710,-78.125,7.507
0.154,0.061,0.414,-28.320,-66.956,2.625
0.264,0.026,0.359,-31.250,-53.833,-4.761
0.326,0.017,0.300,-35.583,-39.490,-13.062
0.386,0.024,0.256,-38.940,-22.644,-23.071
0.449,0.038,0.231,-42.969,-4.089,-35.461
0.493,0.047,0.211,-49.805,15.869,-50.232
0.544,0.034,0.189,-58.594,37.720,-66.895
0.554,0.038,0.175,-66.895,59.814,-82.642
0.571,0.066,0.179,-72.510,81.848,-96.313
0.606,0.103,0.194,-76.050,103.333,-107.849
0.633,0.157,0.224,-80.505,122.375,-116.638
0.657,0.223,0.260,-87.280,140.564,-124.512
0.688,0.292,0.298,-96.069,157.410,-132.874
0.742,0.366,0.327,-106.445,172.485,-138.123
0.801,0.396,0.367,-114.258,185.303,-138.367
0.854,0.401,0.386,-115.540,196.716,-132.263
0.899,0.453,0.425,-108.276,206.421,-120.361
0.987,0.537,0.512,-93.506,215.210,-97.534
1.031,0.613,0.658,-74.646,220.520,-61.523
0.985,0.659,0.856,-58.777,221.069,-15.381
0.831,0.623,1.068,-46.082,220.886,35.645
0.529,0.481,1.334,-40.894,222.229,87.402
0.130,0.241,1.625,-41.992,223.267,129.395
-0.325,-0.078,1.916,-46.387,220.154,153.687
-0.761,-0.333,2.122,-49.377,213.806,161.987
-1.146,-0.496,2.269,-46.021,204.956,164.001
-1.431,-0.509,2.345,-39.185,193.359,161.316
-1.698,-0.481,2.364,-32.715,175.049,151.062
-1.923,-0.472,2.339,-28.381,152.954,140.381
-2.051,-0.477,2.251,-28.137,130.554,129.211
-2.123,-0.468,2.107,-29.724,110.413,109.558
-2.135,-0.379,2.051,-36.560,92.224,75.806
-1.926,-0.250,1.912,-53.406,70.068,28.259
-1.774,-0.346,1.765,-56.946,59.753,9.949
-1.768,-0.373,1.644,-58.472,44.678,17.944
-1.676,-0.393,1.574,-48.401,33.020,22.705
-1.621,-0.325,1.538,-34.363,20.020,30.640
-1.528,-0.250,1.484,-19.775,6.104,38.574
-1.368,-0.214,1.395,-10.132,-5.249,45.349
-1.229,-0.203,1.289,-5.249,-16.113,48.279
-1.093,-0.175,1.188,-3.906,-26.611,44.006
-0.962,-0.185,1.094,-1.465,-34.180,35.217
-0.814,-0.140,0.989,-1.404,-38.147,29.419
-0.682,-0.138,0.906,2.075,-40.771,26.917
-0.590,-0.103,0.839,2.991,-42.358,28.015
-0.502,-0.051,0.802,4.150,-41.565,29.236
-0.448,-0.018,0.790,5.005,-39.734,26.489
-0.413,0.011,0.783,4.028,-37.170,19.592
-0.386,0.051,0.782,1.831,-34.119,11.536
-0.344,0.087,0.781,0.610,-30.396,5.493
-0.307,0.118,0.774,-0.671,-26.550,1.343
-0.293,0.131,0.773,-0.793,-23.376,-0.549
-0.287,0.152,0.774,-0.183,-20.813,-1.221
-0.278,0.169,0.780,0.732,-18.311,-1.526
-0.278,0.192,0.791,1.343,-15.808,-2.258
-0.294,0.203,0.801,1.343,-13.489,-3.052
-0.300,0.198,0.803,1.526,-12.146,-3.296
-0.307,0.199,0.796,2.808,-11.292,-1.038
-0.324,0.208,0.796,4.700,-9.766,3.662
-0.360,0.216,0.808,5.554,-7.568,6.592
-0.404,0.211,0.822,4.700,-4.517,7.141
-0.445,0.183,0.837,2.747,-1.343,5.859
-0.482,0.152,0.853,1.770,1.465,3.540
-0.511,0.158,0.867,2.563,3.601,1.587
1.429,-1.218,-0.516,54.138,95.520,-48.279
1.499,-1.318,-0.459,72.876,140.259,-67.505
1.562,-1.347,-0.260,94.666,192.749,-78.735
1.524,-1.268,0.132,123.352,244.873,-87.402
1.323,-1.007,0.714,149.780,288.818,-87.036
0.911,-0.581,1.270,158.020,316.589,-78.979
0.440,-0.385,1.839,151.489,319.946,-76.233
0.032,-0.168,2.272,131.714,308.105,-78.857
-0.422,-0.071,2.584,110.352,284.119,-81.970
-0.733,-0.003,2.803,98.389,252.197,-81.482
-0.990,0.054,2.938,99.426,220.642,-74.890
-1.236,0.203,3.000,106.506,191.345,-63.049
-1.406,0.454,2.981,112.610,166.931,-51.331
-1.535,0.653,2.860,113.037,144.043,-42.480
-1.652,0.740,2.663,104.919,122.070,-40.955
-1.750,0.728,2.426,89.417,98.816,-56.702
-1.719,0.667,2.190,69.824,74.890,-86.243
-1.701,0.550,1.946,52.734,52.612,-104.431
-1.693,0.456,1.704,43.823,33.569,-100.464
-1.689,0.384,1.529,42.969,15.808,-86.243
-1.693,0.389,1.411,46.143,-0.427,-69.397
-1.688,0.436,1.332,49.622,-13.672,-49.866
-1.660,0.450,1.263,52.734,-24.780,-29.480
-1.646,0.441,1.193,54.260,-35.339,-11.108
-1.662,0.420,1.124,57.556,-43.335,3.906
-1.669,0.409,1.061,61.401,-47.424,12.573
-1.646,0.404,1.041,64.331,-47.363,8.301
-1.590,0.407,1.054,63.293,-45.837,-2.563
-1.540,0.452,1.081,54.749,-46.936,-12.268
-1.520,0.488,1.124,41.504,-52.795,-21.545
-1.495,0.484,1.174,26.733,-64.026,-34.607
-1.445,0.448,1.186,12.451,-78.003,-45.654
-1.341,0.406,1.160,3.906,-90.942,-43.640
-1.236,0.381,1.109,0.732,-102.417,-30.701
-1.182,0.359,1.054,1.526,-111.633,-14.954
-1.112,0.309,1.010,2.441,-117.249,-4.028
-1.076,0.291,0.977,1.160,-119.812,0.488
-1.018,0.327,0.951,-2.930,-118.347,-0.488
-0.945,0.347,0.922,-11.292,-115.234,-3.967
-0.875,0.330,0.895,-20.752,-112.305,-6.775
-0.809,0.286,0.883,-27.222,-109.192,-6.531
-0.795,0.223,0.891,-30.701,-107.483,-3.113
-0.785,0.169,0.912,-31.860,-107.178,1.648
-0.762,0.148,0.937,-30.884,-107.849,6.165
-0.733,0.165,0.961,-30.273,-109.619,10.498
-0.673,0.165,0.977,-29.907,-110.413,14.954
-0.644,0.180,0.985,-30.701,-111.023,20.752
-0.610,0.193,0.983,-30.640,-111.572,27.161
-0.555,0.194,0.958,-30.518,-112.610,31.311
-0.491,0.178,0.918,-29.968,-112.854,34.546
-0.425,0.165,0.868,-29.297,-111.877,37.415
-0.366,0.147,0.814,-30.579,-109.253,37.415
-0.293,0.107,0.757,-33.264,-104.858,34.058
-0.220,0.047,0.695,-36.316,-99.365,29.602
-0.164,-0.025,0.644,-37.964,-93.506,26.123
-0.121,-0.067,0.591,-39.001,-86.792,22.522
-0.068,-0.112,0.546,-38.879,-79.712,18.066
-0.006,-0.111,0.510,-38.391,-71.899,12.634
0.080,-0.110,0.478,-38.940,-62.622,6.165
0.132,-0.107,0.445,-40.466,-52.673,-1.099
0.189,-0.112,0.418,-42.114,-41.138,-9.644
0.232,-0.136,0.392,-43.640,-29.297,-19.226
0.268,-0.187,0.371,-44.861,-16.785,-30.579
0.304,-0.219,0.353,-46.875,-3.418,-45.959
0.318,-0.226,0.318,-49.744,11.230,-62.195
0.353,-0.199,0.291,-54.382,27.039,-77.698
0.386,-0.148,0.261,-61.523,42.786,-94.299
0.436,-0.101,0.216,-72.144,60.181,-114.258
0.471,-0.087,0.174,-84.290,78.003,-134.277
0.508,-0.082,0.137,-95.886,96.741,-152.039
0.570,-0.077,0.107,-104.553,116.821,-168.396
0.642,-0.025,0.089,-108.398,137.085,-182.312
0.743,0.090,0.071,-107.422,157.654,-192.322
0.853,0.222,0.060,-102.356,177.185,-197.510
0.968,0.381,0.089,-92.041,194.824,-194.214
1.047,0.575,0.177,-76.477,211.182,-176.208
1.030,0.793,0.317,-59.082,225.891,-140.930
0.943,0.902,0.541,-43.152,240.784,-93.689
0.735,0.840,0.842,-31.372,249.695,-41.992
0.469,0.723,1.155,-25.452,253.967,4.395
0.156,0.555,1.485,-18.921,255.371,39.673
-0.250,0.380,1.814,-16.052,251.709,66.223
-0.572,0.316,2.107,-19.165,244.812,90.027
-0.843,0.276,2.306,-19.775,229.919,109.192
-1.174,0.191,2.418,-14.526,205.750,120.850
-1.445,0.112,2.433,-11.780,177.673,127.197
-1.619,0.047,2.356,-11.597,150.391,129.944
-1.739,-0.031,2.230,-11.719,124.207,128.296
-1.811,-0.082,2.074,-11.047,101.685,121.582
-1.840,-0.097,1.936,-9.583,83.435,106.873
-1.790,-0.088,1.831,-11.963,69.946,84.290
-1.759,-0.051,1.797,-20.569,58.655,55.603
-1.619,0.058,1.656,-38.879,43.274,21.667
-1.446,-0.049,1.539,-43.640,37.903,4.211
-1.403,-0.049,1.435,-44.861,28.259,7.996
-1.356,-0.090,1.382,-38.147,21.729,16.418
-1.331,-0.100,1.352,-27.100,13.672,27.039
-1.283,-0.111,1.318,-13.916,1.160,37.537
-1.182,-0.104,1.264,-3.174,-11.719,47.241
-1.068,-0.081,1.196,4.578,-24.536,52.185
-0.931,-0.036,1.120,7.690,-33.752,51.270
-0.779,-0.010,1.009,8.728,-39.307,43.823
-0.650,-0.014,0.910,8.728,-42.297,31.616
-0.510,-0.004,0.829,5.066,-40.894,22.644
-0.425,0.049,0.763,0.671,-37.476,17.456
-0.370,0.063,0.733,-1.099,-32.837,14.954
-0.312,0.101,0.729,-0.854,-28.137,10.315
-0.274,0.134,0.736,1.770,-23.804,5.981
-0.252,0.164,0.746,5.066,-19.592,4.761
-0.250,0.189,0.761,8.057,-15.930,4.456
-0.247,0.212,0.778,10.437,-13.123,3.540
-0.230,0.233,0.801,11.780,-10.681,3.174
-0.243,0.261,0.824,11.658,-8.301,3.296
-0.259,0.284,0.840,9.399,-5.615,1.770
-0.266,0.287,0.849,6.348,-3.235,-1.709
-0.275,0.291,0.857,4.089,-1.038,-4.272
-0.294,0.297,0.866,3.052,0.977,-4.700
-0.318,0.294,0.871,2.258,2.380,-3.662
-0.346,0.279,0.872,2.197,3.601,-2.136
1.221,-1.292,-0.246,73.303,77.393,-70.251
1.330,-1.212,-0.122,98.083,131.592,-89.050
1.320,-1.154,0.176,124.451,186.523,-96.313
1.157,-0.985,0.644,150.574,237.305,-94.055
0.796,-0.689,1.151,165.283,275.635,-84.656
0.391,-0.406,1.653,168.701,295.776,-80.200
-0.031,-0.156,2.075,159.607,297.852,-84.595
-0.434,0.007,2.407,144.531,285.034,-95.825
-0.722,0.170,2.630,125.793,260.498,-105.103
-0.896,0.265,2.766,116.333,230.347,-104.309
-1.044,0.357,2.822,116.516,197.266,-91.431
-1.199,0.427,2.823,121.277,164.490,-70.251
-1.327,0.505,2.740,122.070,136.719,-49.316
-1.452,0.572,2.578,117.371,113.403,-38.269
