aX,aY,aZ,gX,gY,gZ
0.814,-0.535,-0.418,-350.525,-103.516,-131.897
0.820,-0.635,-0.414,-363.098,-126.465,-130.493
0.670,-0.646,-0.440,-378.723,-145.203,-121.582
0.413,-0.598,-0.477,-389.709,-162.476,-114.258
0.216,-0.569,-0.309,-383.911,-176.941,-123.596
0.207,-0.559,-0.167,-374.329,-166.443,-128.967
0.213,-0.631,-0.045,-369.202,-148.682,-125.183
0.293,-0.745,0.008,-369.873,-138.489,-116.699
0.392,-0.785,0.005,-377.441,-139.893,-105.530
0.495,-0.823,-0.044,-390.991,-150.574,-85.571
0.439,-0.914,-0.047,-413.330,-164.185,-56.213
0.259,-0.905,0.002,-440.430,-177.124,-30.640
0.044,-0.803,0.087,-459.595,-183.533,-18.921
-0.078,-0.587,0.209,-460.937,-184.509,-21.179
-0.161,-0.430,0.347,-449.707,-176.819,-26.978
-0.189,-0.395,0.479,-433.228,-155.457,-26.367
-0.154,-0.412,0.589,-417.786,-124.451,-21.301
-0.071,-0.538,0.670,-403.381,-93.872,-20.813
-0.042,-0.573,0.724,-384.766,-70.007,-28.931
-0.022,-0.469,0.745,-358.276,-57.861,-37.109
-0.092,-0.505,0.802,-322.571,-45.105,-40.527
-0.221,-0.541,0.953,-281.677,-28.381,-51.025
-0.167,-0.443,1.053,-248.596,-17.578,-70.007
-0.059,-0.314,1.065,-231.689,-14.221,-83.130
-0.134,-0.214,1.058,-219.666,-20.813,-82.581
-0.101,-0.186,0.980,-207.947,-25.635,-76.172
-0.036,-0.093,0.939,-202.576,-34.546,-65.125
-0.100,-0.052,0.841,-198.364,-47.913,-50.842
-0.249,-0.105,0.797,-186.707,-48.645,-39.246
-0.371,-0.159,0.842,-169.312,-42.114,-37.170
-0.425,-0.150,0.862,-157.959,-36.438,-44.006
-0.436,-0.133,0.821,-151.550,-33.386,-48.645
-0.439,-0.117,0.735,-144.531,-33.203,-47.852
-0.457,-0.119,0.630,-139.832,-34.973,-42.603
-0.518,-0.147,0.499,-138.184,-31.921,-35.156
-0.590,-0.186,0.398,-134.949,-21.912,-31.738
-0.657,-0.218,0.403,-129.578,-6.714,-35.217
-0.694,-0.181,0.452,-122.803,11.597,-42.786
-0.669,-0.105,0.475,-112.854,31.372,-47.913
-0.703,-0.084,0.649,-96.375,51.941,-45.288
-0.671,-0.053,0.917,-81.421,72.937,-38.330
-0.526,0.005,1.146,-77.026,93.384,-29.602
-0.333,0.013,1.295,-75.867,108.826,-16.052
-0.171,-0.057,1.458,-68.481,116.638,-1.343
-0.009,-0.132,1.671,-59.692,118.713,7.507
0.166,-0.173,1.870,-58.044,117.981,9.766
0.300,-0.151,2.027,-59.387,111.816,9.216
0.427,-0.121,2.165,-55.664,99.670,7.202
0.529,-0.094,2.229,-45.776,82.947,4.028
0.604,-0.076,2.209,-31.799,61.279,-0.916
0.641,-0.064,2.108,-15.503,34.546,-6.836
0.613,-0.047,1.957,1.282,6.104,-14.587
0.543,-0.035,1.777,17.761,-19.897,-22.583
0.476,-0.021,1.588,30.701,-41.138,-28.687
0.372,-0.009,1.393,39.368,-55.969,-31.494
0.263,-0.021,1.225,46.082,-66.223,-30.396
0.165,-0.036,1.087,49.683,-71.838,-28.625
0.108,-0.038,0.953,47.607,-71.411,-26.001
0.086,-0.047,0.821,42.908,-67.505,-21.912
0.046,-0.055,0.718,36.133,-61.768,-16.907
0.006,-0.069,0.662,28.076,-54.260,-13.245
-0.002,-0.041,0.621,19.958,-45.532,-12.085
1.360,1.439,-0.373,171.875,45.288,57.556
1.778,1.685,-0.388,174.744,63.110,36.133
2.250,1.925,-0.605,182.983,71.350,30.945
2.483,1.936,-0.837,189.941,60.364,67.139
2.340,1.516,-1.185,175.903,40.100,130.737
2.108,0.832,-1.495,159.119,19.531,176.697
1.820,0.075,-1.533,131.714,-1.587,188.782
1.544,-0.442,-1.410,69.885,-13.611,170.593
1.381,-0.647,-1.305,-8.423,-9.094,130.249
1.301,-0.635,-1.242,-66.589,4.578,75.928
1.273,-0.498,-1.204,-94.055,17.822,18.860
1.247,-0.229,-1.147,-111.267,20.386,-29.724
1.227,0.048,-1.139,-140.686,11.963,-64.575
1.194,0.295,-1.202,-182.922,-1.221,-84.961
1.167,0.480,-1.281,-221.619,-17.822,-95.886
1.138,0.577,-1.300,-251.709,-37.842,-98.755
1.083,0.536,-1.247,-279.419,-57.129,-94.788
1.048,0.421,-1.191,-309.143,-74.158,-88.867
1.027,0.278,-1.099,-338.257,-91.492,-83.191
1.016,0.093,-0.990,-365.417,-109.436,-80.200
0.976,-0.158,-0.855,-391.724,-125.916,-79.773
0.946,-0.349,-0.730,-422.180,-143.250,-82.520
0.953,-0.386,-0.681,-454.712,-161.377,-92.163
1.007,-0.322,-0.744,-478.760,-179.138,-105.530
1.000,-0.276,-0.732,-488.708,-193.787,-115.784
0.928,-0.293,-0.718,-486.145,-204.224,-123.718
0.924,-0.192,-0.646,-468.506,-212.524,-131.165
0.837,-0.211,-0.590,-440.857,-219.543,-125.610
0.733,-0.317,-0.424,-415.955,-231.079,-125.793
0.655,-0.396,-0.307,-405.884,-234.680,-124.084
0.536,-0.376,-0.291,-408.325,-227.905,-119.751
0.437,-0.382,-0.282,-403.748,-216.248,-107.483
0.366,-0.488,-0.209,-385.620,-199.951,-91.919
0.362,-0.635,-0.075,-363.831,-180.359,-78.857
0.476,-0.784,0.076,-346.436,-164.673,-68.115
0.600,-0.894,0.189,-345.032,-157.959,-56.458
0.642,-0.912,0.215,-362.854,-163.025,-42.969
0.525,-0.778,0.180,-391.296,-179.138,-27.588
0.257,-0.581,0.113,-408.264,-198.914,-10.925
-0.014,-0.512,0.163,-399.719,-205.505,-2.014
-0.221,-0.565,0.328,-374.023,-190.063,-2.380
-0.218,-0.670,0.554,-347.290,-154.724,-10.010
-0.053,-0.705,0.714,-334.595,-108.337,-24.475
0.087,-0.741,0.814,-327.087,-69.092,-41.077
0.251,-0.614,0.824,-311.584,-52.917,-57.007
0.344,-0.432,0.711,-290.894,-54.626,-62.134
0.117,-0.354,0.695,-263.733,-60.425,-57.922
-0.066,-0.257,0.779,-230.042,-62.439,-63.477
-0.213,-0.176,0.919,-195.679,-56.030,-74.768
-0.276,-0.229,1.048,-164.917,-32.593,-78.613
-0.196,-0.252,1.168,-141.541,-11.230,-79.529
-0.022,-0.271,1.239,-130.920,-8.423,-73.792
0.064,-0.293,1.218,-133.179,-21.118,-58.716
0.051,-0.336,1.137,-140.564,-39.551,-38.757
0.031,-0.356,0.978,-145.142,-59.509,-22.827
0.005,-0.255,0.787,-146.606,-73.669,-13.794
-0.184,-0.254,0.709,-138.062,-72.083,-8.667
-0.327,-0.304,0.871,-111.023,-58.167,-13.672
-0.255,-0.300,1.028,-85.693,-43.091,-29.236
-0.162,-0.274,1.027,-74.890,-32.898,-35.339
-0.170,-0.284,0.967,-65.125,-36.743,-29.297
-0.234,-0.334,0.908,-57.983,-49.438,-19.531
-0.261,-0.413,0.805,-63.416,-56.641,-11.169
-0.318,-0.420,0.711,-78.186,-55.054,-5.188
-0.344,-0.409,0.668,-89.966,-48.645,-2.869
-0.339,-0.405,0.680,-93.201,-40.039,-3.601
-0.335,-0.377,0.654,-91.553,-31.982,-5.554
-0.365,-0.377,0.616,-85.632,-25.146,-7.935
-0.361,-0.395,0.590,-75.500,-20.935,-12.756
-0.386,-0.396,0.536,-68.604,-17.761,-19.409
-0.402,-0.396,0.436,-63.965,-14.526,-25.208
-0.412,-0.363,0.303,-57.495,-12.695,-31.372
-0.453,-0.354,0.201,-51.086,-10.193,-35.706
-0.493,-0.375,0.174,-46.875,-6.042,-38.391
-0.479,-0.338,0.163,-47.791,1.709,-39.185
-0.445,-0.348,0.173,-52.368,17.090,-34.180
-0.462,-0.375,0.331,-53.833,37.354,-27.832
-0.393,-0.342,0.547,-58.167,58.044,-26.123
-0.232,-0.218,0.744,-69.092,78.674,-27.771
-0.010,-0.063,0.978,-74.280,96.924,-28.381
0.220,0.049,1.335,-70.557,108.948,-26.794
0.471,0.125,1.704,-68.787,114.136,-23.865
0.676,0.162,1.955,-71.411,111.694,-21.179
0.730,0.214,2.104,-70.007,97.107,-20.142
0.677,0.242,2.219,-56.274,73.730,-21.362
0.594,0.221,2.246,-30.518,49.255,-23.071
0.502,0.142,2.180,-1.160,25.879,-22.827
0.408,0.035,2.054,21.240,5.798,-20.935
0.329,-0.068,1.896,30.640,-8.850,-18.494
0.241,-0.150,1.737,31.067,-19.287,-15.442
0.152,-0.219,1.621,29.419,-26.428,-12.390
0.111,-0.265,1.500,26.245,-29.602,-11.230
0.080,-0.272,1.405,24.780,-31.982,-10.803
0.084,-0.265,1.287,22.949,-33.630,-10.315
0.085,-0.233,1.166,21.851,-34.180,-9.949
0.076,-0.209,1.061,22.705,-36.011,-10.559
0.089,-0.179,0.965,22.339,-36.194,-12.207
0.113,-0.167,0.887,20.996,-34.668,-14.465
0.112,-0.141,0.831,17.090,-30.945,-17.334
0.080,-0.099,0.811,11.841,-26.123,-19.714
0.059,-0.063,0.814,9.033,-20.996,-21.484
0.060,-0.028,0.818,8.484,-16.113,-21.423
0.066,0.000,0.814,7.996,-12.695,-18.982
0.064,0.008,0.800,7.324,-11.475,-13.977
0.042,0.013,0.776,5.737,-10.254,-8.545
0.036,0.016,0.772,2.502,-7.568,-4.456
0.052,0.012,0.789,-1.770,-3.784,-1.404
0.065,-0.004,0.791,-5.920,-1.038,1.404
0.051,-0.020,0.789,-9.460,0.183,2.502
0.026,-0.009,0.811,-12.024,2.319,1.892
0.007,0.001,0.867,-11.780,6.958,-0.061
0.009,0.015,0.943,-8.545,11.292,-2.197
0.025,0.028,0.995,-5.249,13.000,-2.991
0.032,0.035,1.018,-1.587,12.085,-0.732
0.036,0.024,1.020,0.854,9.888,3.113
0.056,-0.012,1.010,1.526,8.728,7.446
0.081,-0.036,1.017,-0.610,9.705,10.803
0.095,-0.044,1.040,-5.127,10.559,12.817
0.105,-0.039,1.054,-8.240,10.132,14.038
